sample_id;collected_at;taxon_id;collection;id_feature;feature_value;FOI;original_data
BRS18-2-28;TVL;3291200;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-9;IFV-3;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-25;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-26;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-29;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-41;IFV-3;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-42;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-45;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-47;IFV-2;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-48;IFV-3;IFG-4;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-65;IFV-4;IFG-5;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-68;IFV-2;IFG-5;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-89;IFV-2;IFG-6;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-91;IFV-2;IFG-6;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-92;IFV-2;IFG-6;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-96;IFV-2;IFG-7;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-97;IFV-3;IFG-7;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-104;IFV-3;IFG-7;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-106;IFV-3;IFG-7;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-107;IFV-3;IFG-7;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-108;IFV-3;IFG-7;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-115;IFV-2;IFG-7;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-28;TVL;3291200;SACHA;IFC-142;IFV-2;IFG-10;BRS18-2-28 - FABACEAE MIMOSOIDEAE  Elephantorrhiza Elephantorrhiza burkei
BRS18-2-29;TVL;2766311;SACHA;IFC-2;IFV-2;IFG-3;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-7;IFV-4;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-9;IFV-3;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-23;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-26;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-29;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-42;IFV-3;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-49;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-56;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-58;IFV-2;IFG-4;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-70;IFV-2;IFG-5;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-80;IFV-2;IFG-6;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-81;IFV-2;IFG-6;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-83;IFV-2;IFG-6;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-91;IFV-2;IFG-6;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-92;IFV-2;IFG-6;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-97;IFV-2;IFG-7;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-104;IFV-2;IFG-7;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-115;IFV-2;IFG-7;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-29;TVL;2766311;SACHA;IFC-142;IFV-2;IFG-10;BRS18-2-29 - FABACEAE MIMOSOIDEAE  Dichrostachys Dichrostachys cinerea subsp. nyassana
BRS18-2-30;TVL;50054;SACHA;IFC-1;IFV-3;IFG-3;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-2;IFV-2;IFG-3;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-10;IFV-3;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-25;IFV-2;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-40;IFV-3;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-50;IFV-2;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-58;IFV-2;IFG-4;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-62;IFV-2;IFG-5;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-70;IFV-2;IFG-5;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-76;IFV-2;IFG-6;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-77;IFV-2;IFG-6;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-80;IFV-3;IFG-6;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-82;IFV-3;IFG-6;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-83;IFV-3;IFG-6;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-86;IFV-2;IFG-6;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-92;IFV-2;IFG-6;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-96;IFV-2;IFG-7;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-97;IFV-3;IFG-7;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-105;IFV-3;IFG-7;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-106;IFV-2;IFG-7;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-107;IFV-2;IFG-7;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-113;IFV-2;IFG-7;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-116;IFV-2;IFG-7;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-137;IFV-2;IFG-10;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-138;IFV-2;IFG-10;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-139;IFV-2;IFG-10;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-30;TVL;50054;SACHA;IFC-140;IFV-3;IFG-10;BRS18-2-30 - EUPHORBIACEAE Croton  Croton gratissimus
BRS18-2-31;TVL;2479831;SACHA;IFC-1;IFV-3;IFG-3;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-9;IFV-3;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-11;IFV-3;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-26;IFV-2;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-31;IFV-2;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-33;IFV-3;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-42;IFV-3;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-48;IFV-2;IFG-4;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-65;IFV-2;IFG-5;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-68;IFV-2;IFG-5;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-75;IFV-2;IFG-6;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-78;IFV-4;IFG-6;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-97;IFV-2;IFG-7;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-100;IFV-3;IFG-7;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-106;IFV-2;IFG-7;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-107;IFV-3;IFG-7;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-109;IFV-2;IFG-7;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-115;IFV-2;IFG-7;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-31;TVL;2479831;SACHA;IFC-137;IFV-2;IFG-10;BRS18-2-31 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
BRS18-2-32;TVL;2165;SACHA;IFC-2;IFV-2;IFG-3;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-9;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-29;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-40;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-50;IFV-2;IFG-4;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-62;IFV-2;IFG-5;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-63;IFV-2;IFG-5;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-70;IFV-2;IFG-5;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-75;IFV-2;IFG-6;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-77;IFV-2;IFG-6;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-78;IFV-2;IFG-6;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-92;IFV-3;IFG-6;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-93;IFV-2;IFG-6;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-97;IFV-2;IFG-7;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-106;IFV-2;IFG-7;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-107;IFV-2;IFG-7;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-114;IFV-2;IFG-7;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-32;TVL;2165;SACHA;IFC-143;IFV-2;IFG-10;BRS18-2-32 - APOCYNACEAE Acokanthera Acokanthera oppositifolia
BRS18-2-33;TVL;113550;SACHA;IFC-1;IFV-3;IFG-3;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-4;IFV-3;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-7;IFV-2;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-49;IFV-2;IFG-4;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-63;IFV-3;IFG-5;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-68;IFV-2;IFG-5;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-75;IFV-2;IFG-6;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-78;IFV-4;IFG-6;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-92;IFV-4;IFG-6;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-93;IFV-4;IFG-6;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-96;IFV-2;IFG-7;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-97;IFV-3;IFG-7;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-105;IFV-2;IFG-7;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-115;IFV-2;IFG-7;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-33;TVL;113550;SACHA;IFC-116;IFV-2;IFG-7;BRS18-2-33 - VERBENACEAE Lippia  Lippia javanica
BRS18-2-34;TVL;2591716;SACHA;IFC-2;IFV-2;IFG-3;BRS18-2-34 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-2-34;TVL;2591716;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-34 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-2-34;TVL;2591716;SACHA;IFC-11;IFV-3;IFG-4;BRS18-2-34 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
BRS18-2-34;TVL;2591716;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-34 - FABACEAE CAESALPINIOIDEAE Schotia Schotia brachypetala
