sample_id;taxon_id;collection;id_feature;feature_value;FOI;original_data
IW-634;3237763.0;Inside Wood;IFC-136;IFV-3;IFG-10;ICACINACEAE Vadensea vogelii (Miers) Jongkind & O.Lachenaud (ELEPHANTÂ¿S TUSK TREE)|Synonym: ICACINACEAE Desmostachys vogelii Stapf
IW-634;3237763.0;Inside Wood;IFC-137;IFV-3;IFG-10;ICACINACEAE Vadensea vogelii (Miers) Jongkind & O.Lachenaud (ELEPHANTÂ¿S TUSK TREE)|Synonym: ICACINACEAE Desmostachys vogelii Stapf
IW-635;383572.0;Inside Wood;IFC-27;IFV-3;IFG-4;IRVINGIACEAE Desbordesia glaucescens (Engl.) Tiegh. (ALEP)|Synonym: IRVINGIACEAE Desbordesia insignis Pierre
IW-635;383572.0;Inside Wood;IFC-32;IFV-3;IFG-4;IRVINGIACEAE Desbordesia glaucescens (Engl.) Tiegh. (ALEP)|Synonym: IRVINGIACEAE Desbordesia insignis Pierre
IW-635;383572.0;Inside Wood;IFC-33;IFV-3;IFG-4;IRVINGIACEAE Desbordesia glaucescens (Engl.) Tiegh. (ALEP)|Synonym: IRVINGIACEAE Desbordesia insignis Pierre
IW-635;383572.0;Inside Wood;IFC-34;IFV-3;IFG-4;IRVINGIACEAE Desbordesia glaucescens (Engl.) Tiegh. (ALEP)|Synonym: IRVINGIACEAE Desbordesia insignis Pierre
IW-635;383572.0;Inside Wood;IFC-80;IFV-3;IFG-6;IRVINGIACEAE Desbordesia glaucescens (Engl.) Tiegh. (ALEP)|Synonym: IRVINGIACEAE Desbordesia insignis Pierre
IW-635;383572.0;Inside Wood;IFC-82;IFV-3;IFG-6;IRVINGIACEAE Desbordesia glaucescens (Engl.) Tiegh. (ALEP)|Synonym: IRVINGIACEAE Desbordesia insignis Pierre
IW-635;383572.0;Inside Wood;IFC-83;IFV-3;IFG-6;IRVINGIACEAE Desbordesia glaucescens (Engl.) Tiegh. (ALEP)|Synonym: IRVINGIACEAE Desbordesia insignis Pierre
IW-635;383572.0;Inside Wood;IFC-106;IFV-3;IFG-7;IRVINGIACEAE Desbordesia glaucescens (Engl.) Tiegh. (ALEP)|Synonym: IRVINGIACEAE Desbordesia insignis Pierre
IW-636;385581.0;Inside Wood;IFC-23;IFV-4;IFG-4;IRVINGIACEAE Irvingia excelsa Mildbr. (MBOU)|IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-636;385581.0;Inside Wood;IFC-32;IFV-3;IFG-4;IRVINGIACEAE Irvingia excelsa Mildbr. (MBOU)|IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-636;385581.0;Inside Wood;IFC-35;IFV-4;IFG-4;IRVINGIACEAE Irvingia excelsa Mildbr. (MBOU)|IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-636;385581.0;Inside Wood;IFC-43;IFV-3;IFG-4;IRVINGIACEAE Irvingia excelsa Mildbr. (MBOU)|IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-636;385581.0;Inside Wood;IFC-46;IFV-3;IFG-4;IRVINGIACEAE Irvingia excelsa Mildbr. (MBOU)|IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-636;385581.0;Inside Wood;IFC-112;IFV-4;IFG-7;IRVINGIACEAE Irvingia excelsa Mildbr. (MBOU)|IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-636;385581.0;Inside Wood;IFC-113;IFV-4;IFG-7;IRVINGIACEAE Irvingia excelsa Mildbr. (MBOU)|IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-637;385583.0;Inside Wood;IFC-23;IFV-4;IFG-4;IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-637;385583.0;Inside Wood;IFC-46;IFV-3;IFG-4;IRVINGIACEAE Irvingia gabonensis (Aubry-Lecomte ex OÂ¿Rorke) Baill. (ANDOC, OBA, OLENE, OLÃˆNE, ORA)|Synonym: IRVINGIACEAE Irvingia barteri Hook.f.
IW-638;385586.0;Inside Wood;IFC-1;IFV-3;IFG-3;IRVINGIACEAE Irvingia grandifolia Engl. (ZEMBILA)
IW-638;385586.0;Inside Wood;IFC-2;IFV-3;IFG-3;IRVINGIACEAE Irvingia grandifolia Engl. (ZEMBILA)
IW-638;385586.0;Inside Wood;IFC-34;IFV-4;IFG-4;IRVINGIACEAE Irvingia grandifolia Engl. (ZEMBILA)
IW-638;385586.0;Inside Wood;IFC-35;IFV-4;IFG-4;IRVINGIACEAE Irvingia grandifolia Engl. (ZEMBILA)
IW-638;385586.0;Inside Wood;IFC-63;IFV-4;IFG-5;IRVINGIACEAE Irvingia grandifolia Engl. (ZEMBILA)
IW-638;385586.0;Inside Wood;IFC-83;IFV-3;IFG-6;IRVINGIACEAE Irvingia grandifolia Engl. (ZEMBILA)
IW-638;385586.0;Inside Wood;IFC-87;IFV-3;IFG-6;IRVINGIACEAE Irvingia grandifolia Engl. (ZEMBILA)
IW-639;377840.0;Inside Wood;IFC-26;IFV-3;IFG-4;IRVINGIACEAE Klainedoxa gabonensis Pierre ex Engl. (EVEUSS)|Synonym: IRVINGIACEAE Klainedoxa latifolia Pierre ex Tiegh.
IW-639;377840.0;Inside Wood;IFC-45;IFV-3;IFG-4;IRVINGIACEAE Klainedoxa gabonensis Pierre ex Engl. (EVEUSS)|Synonym: IRVINGIACEAE Klainedoxa latifolia Pierre ex Tiegh.
IW-639;377840.0;Inside Wood;IFC-47;IFV-3;IFG-4;IRVINGIACEAE Klainedoxa gabonensis Pierre ex Engl. (EVEUSS)|Synonym: IRVINGIACEAE Klainedoxa latifolia Pierre ex Tiegh.
IW-639;377840.0;Inside Wood;IFC-98;IFV-3;IFG-7;IRVINGIACEAE Klainedoxa gabonensis Pierre ex Engl. (EVEUSS)|Synonym: IRVINGIACEAE Klainedoxa latifolia Pierre ex Tiegh.
IW-639;377840.0;Inside Wood;IFC-112;IFV-4;IFG-7;IRVINGIACEAE Klainedoxa gabonensis Pierre ex Engl. (EVEUSS)|Synonym: IRVINGIACEAE Klainedoxa latifolia Pierre ex Tiegh.
IW-639;377840.0;Inside Wood;IFC-113;IFV-4;IFG-7;IRVINGIACEAE Klainedoxa gabonensis Pierre ex Engl. (EVEUSS)|Synonym: IRVINGIACEAE Klainedoxa latifolia Pierre ex Tiegh.
IW-640;517379.0;Inside Wood;IFC-23;IFV-4;IFG-4;IXONANTHACEAE Allantospermum multicaule (Capuron) Noot.
IW-640;517379.0;Inside Wood;IFC-106;IFV-3;IFG-7;IXONANTHACEAE Allantospermum multicaule (Capuron) Noot.
IW-641;2529446.0;Inside Wood;IFC-23;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-31;IFV-3;IFG-4;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-35;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-41;IFV-3;IFG-4;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-45;IFV-3;IFG-4;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-57;IFV-3;IFG-4;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-92;IFV-3;IFG-6;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-100;IFV-3;IFG-7;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-106;IFV-3;IFG-7;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-108;IFV-3;IFG-7;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-112;IFV-4;IFG-7;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-113;IFV-4;IFG-7;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-136;IFV-3;IFG-10;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-641;2529446.0;Inside Wood;IFC-142;IFV-3;IFG-10;IXONANTHACEAE Phyllocosmus africanus (Hook.f.) Klotzsch|Synonym: IXONANTHACEAE Ochthocosmus africanus|IXONANTHACEAE Phyllocosmos congolensis (De Wild. & T.Dur.) T.Durand & H.Durand
IW-642;2529435.0;Inside Wood;IFC-23;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus calothyrsus Mildbr.
IW-642;2529435.0;Inside Wood;IFC-24;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus calothyrsus Mildbr.
IW-642;2529435.0;Inside Wood;IFC-25;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus calothyrsus Mildbr.
IW-642;2529435.0;Inside Wood;IFC-26;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus calothyrsus Mildbr.
IW-642;2529435.0;Inside Wood;IFC-45;IFV-3;IFG-4;IXONANTHACEAE Phyllocosmus calothyrsus Mildbr.
IW-642;2529435.0;Inside Wood;IFC-98;IFV-3;IFG-7;IXONANTHACEAE Phyllocosmus calothyrsus Mildbr.
IW-642;2529435.0;Inside Wood;IFC-161;IFV-3;IFG-10;IXONANTHACEAE Phyllocosmus calothyrsus Mildbr.
IW-643;2529429.0;Inside Wood;IFC-23;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus sessiliflorus Oliv.
IW-643;2529429.0;Inside Wood;IFC-24;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus sessiliflorus Oliv.
IW-643;2529429.0;Inside Wood;IFC-25;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus sessiliflorus Oliv.
IW-643;2529429.0;Inside Wood;IFC-26;IFV-4;IFG-4;IXONANTHACEAE Phyllocosmus sessiliflorus Oliv.
IW-643;2529429.0;Inside Wood;IFC-45;IFV-3;IFG-4;IXONANTHACEAE Phyllocosmus sessiliflorus Oliv.
IW-643;2529429.0;Inside Wood;IFC-161;IFV-3;IFG-10;IXONANTHACEAE Phyllocosmus sessiliflorus Oliv.
IW-644;2335061.0;Inside Wood;IFC-30;IFV-3;IFG-4;KIRKIACEAE Kirkia acuminata Oliv.
IW-644;2335061.0;Inside Wood;IFC-63;IFV-3;IFG-5;KIRKIACEAE Kirkia acuminata Oliv.
IW-644;2335061.0;Inside Wood;IFC-75;IFV-3;IFG-6;KIRKIACEAE Kirkia acuminata Oliv.
IW-644;2335061.0;Inside Wood;IFC-107;IFV-3;IFG-7;KIRKIACEAE Kirkia acuminata Oliv.
IW-645;2604769.0;Inside Wood;IFC-23;IFV-4;IFG-4;KIRKIACEAE Kirkia leandrii (Capuron) Stannard|Synonym: KIRKIACEAE Pleiokirkia leandrii R. Capuron
IW-645;2604769.0;Inside Wood;IFC-32;IFV-3;IFG-4;KIRKIACEAE Kirkia leandrii (Capuron) Stannard|Synonym: KIRKIACEAE Pleiokirkia leandrii R. Capuron
IW-645;2604769.0;Inside Wood;IFC-91;IFV-4;IFG-6;KIRKIACEAE Kirkia leandrii (Capuron) Stannard|Synonym: KIRKIACEAE Pleiokirkia leandrii R. Capuron
IW-645;2604769.0;Inside Wood;IFC-92;IFV-4;IFG-6;KIRKIACEAE Kirkia leandrii (Capuron) Stannard|Synonym: KIRKIACEAE Pleiokirkia leandrii R. Capuron
IW-645;2604769.0;Inside Wood;IFC-93;IFV-4;IFG-6;KIRKIACEAE Kirkia leandrii (Capuron) Stannard|Synonym: KIRKIACEAE Pleiokirkia leandrii R. Capuron
IW-646;2335045.0;Inside Wood;IFC-25;IFV-4;IFG-4;KIRKIACEAE Kirkia wilmsii Engl. (BERGSERING, MOUNTAIN KIRKIA, WILDEPEPERBOOM)
IW-646;2335045.0;Inside Wood;IFC-26;IFV-4;IFG-4;KIRKIACEAE Kirkia wilmsii Engl. (BERGSERING, MOUNTAIN KIRKIA, WILDEPEPERBOOM)
IW-646;2335045.0;Inside Wood;IFC-27;IFV-4;IFG-4;KIRKIACEAE Kirkia wilmsii Engl. (BERGSERING, MOUNTAIN KIRKIA, WILDEPEPERBOOM)
IW-646;2335045.0;Inside Wood;IFC-91;IFV-4;IFG-6;KIRKIACEAE Kirkia wilmsii Engl. (BERGSERING, MOUNTAIN KIRKIA, WILDEPEPERBOOM)
IW-646;2335045.0;Inside Wood;IFC-92;IFV-4;IFG-6;KIRKIACEAE Kirkia wilmsii Engl. (BERGSERING, MOUNTAIN KIRKIA, WILDEPEPERBOOM)
IW-646;2335045.0;Inside Wood;IFC-93;IFV-4;IFG-6;KIRKIACEAE Kirkia wilmsii Engl. (BERGSERING, MOUNTAIN KIRKIA, WILDEPEPERBOOM)
IW-646;2335045.0;Inside Wood;IFC-98;IFV-3;IFG-7;KIRKIACEAE Kirkia wilmsii Engl. (BERGSERING, MOUNTAIN KIRKIA, WILDEPEPERBOOM)
IW-646;2335045.0;Inside Wood;IFC-107;IFV-3;IFG-7;KIRKIACEAE Kirkia wilmsii Engl. (BERGSERING, MOUNTAIN KIRKIA, WILDEPEPERBOOM)
IW-647;42759.0;Inside Wood;IFC-23;IFV-4;IFG-4;LAMIACEAE Clerodendrum laxiflorum Bak.
IW-647;42759.0;Inside Wood;IFC-32;IFV-3;IFG-4;LAMIACEAE Clerodendrum laxiflorum Bak.
IW-647;42759.0;Inside Wood;IFC-102;IFV-3;IFG-7;LAMIACEAE Clerodendrum laxiflorum Bak.
IW-647;42759.0;Inside Wood;IFC-109;IFV-3;IFG-7;LAMIACEAE Clerodendrum laxiflorum Bak.
IW-648;164857.0;Inside Wood;IFC-23;IFV-4;IFG-4;LAMIACEAE Premna angolensis GÃ¼rke (MUNGILAKOR0, OTOLBE)
IW-648;164857.0;Inside Wood;IFC-89;IFV-3;IFG-6;LAMIACEAE Premna angolensis GÃ¼rke (MUNGILAKOR0, OTOLBE)
IW-648;164857.0;Inside Wood;IFC-97;IFV-3;IFG-7;LAMIACEAE Premna angolensis GÃ¼rke (MUNGILAKOR0, OTOLBE)
IW-648;164857.0;Inside Wood;IFC-150;IFV-3;IFG-10;LAMIACEAE Premna angolensis GÃ¼rke (MUNGILAKOR0, OTOLBE)
IW-649;165146.0;Inside Wood;IFC-23;IFV-4;IFG-4;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-649;165146.0;Inside Wood;IFC-31;IFV-3;IFG-4;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-649;165146.0;Inside Wood;IFC-66;IFV-3;IFG-5;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-649;165146.0;Inside Wood;IFC-89;IFV-3;IFG-6;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-649;165146.0;Inside Wood;IFC-109;IFV-3;IFG-7;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-649;165146.0;Inside Wood;IFC-137;IFV-4;IFG-10;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-649;165146.0;Inside Wood;IFC-138;IFV-4;IFG-10;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-649;165146.0;Inside Wood;IFC-150;IFV-3;IFG-10;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-649;165146.0;Inside Wood;IFC-151;IFV-3;IFG-10;LAMIACEAE Premna serratifolia|Synonym: LAMIACEAE Premna integrifolia
IW-650;164843.0;Inside Wood;IFC-12;IFV-4;IFG-4;LAMIACEAE Premna SPP.
IW-650;164843.0;Inside Wood;IFC-23;IFV-4;IFG-4;LAMIACEAE Premna SPP.
IW-650;164843.0;Inside Wood;IFC-66;IFV-3;IFG-5;LAMIACEAE Premna SPP.
IW-651;492820.0;Inside Wood;IFC-23;IFV-4;IFG-4;LAMIACEAE Rotheca nudiflora (Moldenke) Callm. & Phillipson|Synonym: LAMIACEAE Clerodendrum nudiflorum Moldenke
IW-651;492820.0;Inside Wood;IFC-32;IFV-3;IFG-4;LAMIACEAE Rotheca nudiflora (Moldenke) Callm. & Phillipson|Synonym: LAMIACEAE Clerodendrum nudiflorum Moldenke
IW-651;492820.0;Inside Wood;IFC-102;IFV-3;IFG-7;LAMIACEAE Rotheca nudiflora (Moldenke) Callm. & Phillipson|Synonym: LAMIACEAE Clerodendrum nudiflorum Moldenke
IW-651;492820.0;Inside Wood;IFC-109;IFV-3;IFG-7;LAMIACEAE Rotheca nudiflora (Moldenke) Callm. & Phillipson|Synonym: LAMIACEAE Clerodendrum nudiflorum Moldenke
IW-652;213341.0;Inside Wood;IFC-19;IFV-3;IFG-4;LAMIACEAE Vitex beraviensis Vatke
IW-652;213341.0;Inside Wood;IFC-23;IFV-4;IFG-4;LAMIACEAE Vitex beraviensis Vatke
IW-652;213341.0;Inside Wood;IFC-32;IFV-3;IFG-4;LAMIACEAE Vitex beraviensis Vatke
IW-653;213385.0;Inside Wood;IFC-14;IFV-3;IFG-4;LAMIACEAE Vitex chrysomallum Steud.
IW-653;213385.0;Inside Wood;IFC-16;IFV-3;IFG-4;LAMIACEAE Vitex chrysomallum Steud.
IW-653;213385.0;Inside Wood;IFC-23;IFV-4;IFG-4;LAMIACEAE Vitex chrysomallum Steud.
IW-654;213387.0;Inside Wood;IFC-1;IFV-3;IFG-3;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-14;IFV-3;IFG-4;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-15;IFV-3;IFG-4;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-16;IFV-3;IFG-4;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-17;IFV-3;IFG-4;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-21;IFV-3;IFG-4;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-25;IFV-3;IFG-4;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-32;IFV-3;IFG-4;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-46;IFV-3;IFG-4;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-68;IFV-3;IFG-5;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-79;IFV-3;IFG-6;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-80;IFV-3;IFG-6;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-81;IFV-3;IFG-6;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-91;IFV-3;IFG-6;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-98;IFV-3;IFG-7;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-114;IFV-3;IFG-7;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-654;213387.0;Inside Wood;IFC-154;IFV-3;IFG-10;LAMIACEAE Vitex ciliata Pierre ex Pellegr.|LAMIACEAE Vitex doniana Sweet (BLACK PLUM, EVINO, MFUU, WEST AFRICAN PLUM)|Synonym: LAMIACEAE Vitex cuneata|Synonym: LAMIACEAE Vitex pachyphylla|LAMIACEAE Vitex grandifolia GÃ¼rke
IW-655;213349.0;Inside Wood;IFC-19;IFV-3;IFG-4;LAMIACEAE Vitex ferruginea Schumach. & Thonn.|LAMIACEAE Vitex madiensis Oliv.|LAMIACEAE Vitex micrantha GÃ¼rke|LAMIACEAE Vitex phaeotricha Mildbr. ex Piep.
IW-655;213349.0;Inside Wood;IFC-23;IFV-4;IFG-4;LAMIACEAE Vitex ferruginea Schumach. & Thonn.|LAMIACEAE Vitex madiensis Oliv.|LAMIACEAE Vitex micrantha GÃ¼rke|LAMIACEAE Vitex phaeotricha Mildbr. ex Piep.
